target,model_label,prompt_mode,spec,label,candidate,estimator,transform,complexity,n,seed_oof_loss,seed_fold_se,seed_fold_losses
exact,Qwen3-1.7B,direct,constant__identity__logistic__0.3,Constant; ridge=0.3,constant,logistic,identity,0,150,0.6479194841663837,0.015853943444060346,"[0.6371406955271607, 0.637140695527148, 0.7096704671740411, 0.6371406955271609, 0.6185048670764081]"
exact,Qwen3-1.7B,direct,constant__identity__logistic__0.03,Constant; ridge=0.03,constant,logistic,identity,0,150,0.6479228908476204,0.015873851954409764,"[0.6371304530560955, 0.6371304530560955, 0.7097514870960033, 0.6371304530560955, 0.6184716079738131]"
exact,Qwen3-1.7B,direct,constant__identity__logistic__0.001,Constant; ridge=0.001,constant,logistic,identity,0,150,0.647923262742877,0.015875993467125656,"[0.6371293566873438, 0.6371293566873438, 0.7097602077035325, 0.6371293566873681, 0.6184680359487971]"
exact,Qwen3-1.7B,direct,log_needles_only__identity__logistic__0.3,Log N only; ridge=0.3,log_needles_only,logistic,identity,1,150,0.4355561525378058,0.02475542411477347,"[0.4458588884458493, 0.3880457255454538, 0.47904701990293996, 0.49558907953443226, 0.36924004926035375]"
exact,Qwen3-1.7B,direct,log_needles_only__identity__logistic__0.03,Log N only; ridge=0.03,log_needles_only,logistic,identity,1,150,0.4357302345080408,0.025746208610101542,"[0.44676739084812456, 0.3861357769491421, 0.47928068443091054, 0.49944094321379234, 0.3670263770982347]"
exact,Qwen3-1.7B,direct,log_needles_only__identity__logistic__0.001,Log N only; ridge=0.001,log_needles_only,logistic,identity,1,150,0.4357756728396542,0.025864825328400298,"[0.44689820957669524, 0.38593327795147886, 0.47933177031359814, 0.49992699211671443, 0.36678811423978425]"
exact,Qwen3-1.7B,direct,linear_needles_only__identity__logistic__0.3,Linear N only; ridge=0.3,linear_needles_only,logistic,identity,1,150,0.46438601485302283,0.02315642588066785,"[0.4855817524698866, 0.4246291547453687, 0.5021480155411789, 0.5143012393012054, 0.3952699122074742]"
exact,Qwen3-1.7B,direct,linear_needles_only__identity__logistic__0.03,Linear N only; ridge=0.03,linear_needles_only,logistic,identity,1,150,0.4647702523323997,0.024648672103509916,"[0.487634505897066, 0.42224235378323877, 0.5037365987758214, 0.518817689606692, 0.3914201135991801]"
exact,Qwen3-1.7B,direct,linear_needles_only__identity__logistic__0.001,Linear N only; ridge=0.001,linear_needles_only,logistic,identity,1,150,0.46485226557320897,0.024831287569755382,"[0.4879157581721057, 0.4219844087829457, 0.503970793730121, 0.5194038329329539, 0.3909865342479187]"
exact,Qwen3-1.7B,direct,log_length_only__identity__logistic__0.3,Log T only; ridge=0.3,log_length_only,logistic,identity,1,150,0.6420310620011292,0.02546842976816456,"[0.5966879451838752, 0.6617732632563211, 0.7330148061203741, 0.6018708220119657, 0.6168084734331105]"
exact,Qwen3-1.7B,direct,log_length_only__identity__logistic__0.03,Log T only; ridge=0.03,log_length_only,logistic,identity,1,150,0.6423087657078062,0.025868333213316438,"[0.5958628896030245, 0.6629293366635796, 0.7343928534594557, 0.6012297342267339, 0.6171290145862369]"
exact,Qwen3-1.7B,direct,log_length_only__identity__logistic__0.001,Log T only; ridge=0.001,log_length_only,logistic,identity,1,150,0.6423407050558213,0.025912877900874293,"[0.5957723635454073, 0.6630587523902679, 0.7345471644873045, 0.601159641385632, 0.6171656034704944]"
exact,Qwen3-1.7B,direct,log_density__identity__logistic__0.3,Log density; ridge=0.3,log_density,logistic,identity,1,150,0.5721475584127791,0.03047163935886075,"[0.6424541567075761, 0.5004323940018719, 0.5788953582439661, 0.6343799716589518, 0.5045759114515288]"
exact,Qwen3-1.7B,direct,log_density__identity__logistic__0.03,Log density; ridge=0.03,log_density,logistic,identity,1,150,0.5723253722216093,0.030896295307558604,"[0.6438288328030394, 0.49968612523341166, 0.5784335061891035, 0.6356143638755022, 0.5040640330069889]"
exact,Qwen3-1.7B,direct,log_density__identity__logistic__0.001,Log density; ridge=0.001,log_density,logistic,identity,1,150,0.5723461817218571,0.03094302691928393,"[0.6439812164397705, 0.4996054709098428, 0.5783839619928606, 0.635751259400816, 0.5040089998659953]"
exact,Qwen3-1.7B,direct,log_burden__identity__logistic__0.3,Log burden; ridge=0.3,log_burden,logistic,identity,1,150,0.44417034204950845,0.042746579334610936,"[0.33125375471710405, 0.49088175386734817, 0.5819833321287776, 0.4030265181275399, 0.41370635140677237]"
exact,Qwen3-1.7B,direct,log_burden__identity__logistic__0.03,Log burden; ridge=0.03,log_burden,logistic,identity,1,150,0.4446630776557087,0.04396820740187756,"[0.32852062810513066, 0.49293592145459403, 0.5862971873200795, 0.40212807559479835, 0.4134335758039404]"
exact,Qwen3-1.7B,direct,log_burden__identity__logistic__0.001,Log burden; ridge=0.001,log_burden,logistic,identity,1,150,0.44473109877248285,0.044108693778089146,"[0.32822085925401395, 0.49318112457246754, 0.5868071763311719, 0.4020349967140073, 0.41341133699075366]"
exact,Qwen3-1.7B,direct,log_separable__identity__logistic__0.3,Log T + log N; ridge=0.3,log_separable,logistic,identity,2,150,0.4246073218298681,0.026751142184100005,"[0.38146229943339244, 0.42281988558386646, 0.5161996688770931, 0.4398134233935152, 0.3627413318614733]"
exact,Qwen3-1.7B,direct,log_separable__identity__logistic__0.03,Log T + log N; ridge=0.03,log_separable,logistic,identity,2,150,0.42584707426166307,0.02828968547507201,"[0.3788434267862073, 0.4252485659927509, 0.5227423145242915, 0.4411557151532233, 0.36124534885184223]"
exact,Qwen3-1.7B,direct,log_separable__identity__logistic__0.001,Log T + log N; ridge=0.001,log_separable,logistic,identity,2,150,0.42604350840668287,0.028482345271265634,"[0.37856286510043285, 0.4255873172248755, 0.5236053704621411, 0.4413596728693511, 0.36110231637661383]"
exact,Qwen3-1.7B,direct,semi_log_needles__identity__logistic__0.3,Log T + linear N; ridge=0.3,semi_log_needles,logistic,identity,2,150,0.4543563080663288,0.023799523287891543,"[0.4273573893038263, 0.4569804143332786, 0.5338009590780892, 0.46400150779063526, 0.3896412698258146]"
exact,Qwen3-1.7B,direct,semi_log_needles__identity__logistic__0.03,Log T + linear N; ridge=0.03,semi_log_needles,logistic,identity,2,150,0.45548349969588997,0.025487786775146536,"[0.4265217673355411, 0.4579683490722411, 0.5403698769951181, 0.46650348070456377, 0.38605402437198577]"
exact,Qwen3-1.7B,direct,semi_log_needles__identity__logistic__0.001,Log T + linear N; ridge=0.001,semi_log_needles,logistic,identity,2,150,0.45567407301582025,0.02570206536201633,"[0.4264642933509382, 0.45813068176329924, 0.541258108591718, 0.46686353361321675, 0.3856537477599288]"
exact,Qwen3-1.7B,direct,quadratic_log_needles__identity__logistic__0.3,Log T + curved log N; ridge=0.3,quadratic_log_needles,logistic,identity,3,150,0.42328102657809286,0.027463707915188554,"[0.376565667255092, 0.4203089905196187, 0.5174772048498468, 0.43995292044130796, 0.3621003498245991]"
exact,Qwen3-1.7B,direct,quadratic_log_needles__identity__logistic__0.03,Log T + curved log N; ridge=0.03,quadratic_log_needles,logistic,identity,3,150,0.42458628863103187,0.028886618614213044,"[0.3739307637592966, 0.4229397569953247, 0.5236272934469404, 0.4413332459816456, 0.3611003829719524]"
exact,Qwen3-1.7B,direct,quadratic_log_needles__identity__logistic__0.001,Log T + curved log N; ridge=0.001,quadratic_log_needles,logistic,identity,3,150,0.4247883566614908,0.02906382783467345,"[0.37364952675455815, 0.42330130946542915, 0.5244349695556347, 0.44153844253888896, 0.36101753499294326]"
exact,Qwen3-1.7B,direct,piecewise_log_needles__identity__logistic__0.3,Log T + piecewise log N; ridge=0.3,piecewise_log_needles,logistic,identity,3,150,0.42485402676856815,0.026325630180419814,"[0.38116996147479576, 0.4214042247310518, 0.5163747365903136, 0.43857328555298597, 0.36674792549369317]"
exact,Qwen3-1.7B,direct,piecewise_log_needles__identity__logistic__0.03,Log T + piecewise log N; ridge=0.03,piecewise_log_needles,logistic,identity,3,150,0.4260398271128712,0.028108428831467278,"[0.374352393991639, 0.42108754545422866, 0.5250579100464849, 0.4395134170136418, 0.37018786905836176]"
exact,Qwen3-1.7B,direct,piecewise_log_needles__identity__logistic__0.001,Log T + piecewise log N; ridge=0.001,piecewise_log_needles,logistic,identity,3,150,0.4263874333611924,0.028392659132057376,"[0.37338936913702475, 0.42103972260849626, 0.5265749277784894, 0.43990906374766403, 0.37102408353428745]"
exact,Qwen3-1.7B,direct,log_interaction__identity__logistic__0.3,Log T x log N; ridge=0.3,log_interaction,logistic,identity,3,150,0.42611484588457915,0.0258493090074292,"[0.3907092284299391, 0.42211001271094056, 0.5154258276968863, 0.43906349919954596, 0.36326566138558375]"
exact,Qwen3-1.7B,direct,log_interaction__identity__logistic__0.03,Log T x log N; ridge=0.03,log_interaction,logistic,identity,3,150,0.42796574763892276,0.027394987466773508,"[0.38978728464989637, 0.4246103404980099, 0.5228325648702483, 0.440789388914262, 0.36180915926219726]"
exact,Qwen3-1.7B,direct,log_interaction__identity__logistic__0.001,Log T x log N; ridge=0.001,log_interaction,logistic,identity,3,150,0.4282499810797928,0.027593967109590594,"[0.38973153779058894, 0.42496210802705886, 0.5238392816671812, 0.4410475349918966, 0.36166944292223846]"
exact,Qwen3-1.7B,direct,quadratic_surface__identity__logistic__0.3,Quadratic log surface; ridge=0.3,quadratic_surface,logistic,identity,5,150,0.42954875591014685,0.02784155480249658,"[0.3831139446974019, 0.42858606322568454, 0.5217782353605993, 0.4509202955308072, 0.3633452407362413]"
exact,Qwen3-1.7B,direct,quadratic_surface__identity__logistic__0.03,Quadratic log surface; ridge=0.03,quadratic_surface,logistic,identity,5,150,0.43367981486743457,0.0299824074268019,"[0.38243287256764547, 0.43263866603688433, 0.5333311279464374, 0.4563638184211179, 0.3636325893650874]"
exact,Qwen3-1.7B,direct,quadratic_surface__identity__logistic__0.001,Quadratic log surface; ridge=0.001,quadratic_surface,logistic,identity,5,150,0.43431868471749024,0.030291161679698315,"[0.3824202035441232, 0.43320688062227436, 0.5350784500313172, 0.45715510146319777, 0.3637327879265385]"
exact,Qwen3-1.7B,direct,length_factor_log_n__identity__logistic__0.3,T-level intercepts + log N; ridge=0.3,length_factor_log_n,logistic,identity,3,150,0.4314179517318087,0.028487330642060174,"[0.38258651398824206, 0.4293214302086394, 0.525449907200649, 0.45498063823572055, 0.3647512690257922]"
exact,Qwen3-1.7B,direct,length_factor_log_n__identity__logistic__0.03,T-level intercepts + log N; ridge=0.03,length_factor_log_n,logistic,identity,3,150,0.43445540142688627,0.030648486013609977,"[0.3794676626138813, 0.4346210241083543, 0.5349301671915302, 0.4597209381004407, 0.3635372151202253]"
exact,Qwen3-1.7B,direct,length_factor_log_n__identity__logistic__0.001,T-level intercepts + log N; ridge=0.001,length_factor_log_n,logistic,identity,3,150,0.43490978532108054,0.03092976692069891,"[0.3791291636765686, 0.43536157303497125, 0.5362118299353157, 0.46041264006537935, 0.3634337198931675]"
exact,Qwen3-1.7B,direct,length_factor_curved_n__identity__logistic__0.3,T-level intercepts + curved log N; ridge=0.3,length_factor_curved_n,logistic,identity,4,150,0.43055592623486555,0.029453631005901922,"[0.3778293091433262, 0.42641212822093383, 0.5284644411358431, 0.4554511927429028, 0.3646225599313215]"
exact,Qwen3-1.7B,direct,length_factor_curved_n__identity__logistic__0.03,T-level intercepts + curved log N; ridge=0.03,length_factor_curved_n,logistic,identity,4,150,0.433874042733702,0.031624016156363226,"[0.37471674573229913, 0.43177849573848504, 0.5383885793330044, 0.46040186889872786, 0.3640845239659935]"
exact,Qwen3-1.7B,direct,length_factor_curved_n__identity__logistic__0.001,T-level intercepts + curved log N; ridge=0.001,length_factor_curved_n,logistic,identity,4,150,0.43436633040082806,0.03190855247033214,"[0.3743806305726529, 0.4325228652101207, 0.5397400694516619, 0.4611210565934167, 0.36406703017628883]"
exact,Qwen3-1.7B,direct,length_specific_log_n__identity__logistic__0.3,T-specific log-N slopes; ridge=0.3,length_specific_log_n,logistic,identity,5,150,0.4411576560945925,0.027317611493199605,"[0.40232669469927523, 0.4395557724677471, 0.5307741802387079, 0.46224945591453015, 0.37088217715270194]"
exact,Qwen3-1.7B,direct,length_specific_log_n__identity__logistic__0.03,T-specific log-N slopes; ridge=0.03,length_specific_log_n,logistic,identity,5,150,0.45218776410867606,0.02996827205560889,"[0.4005117711289691, 0.44355625983802904, 0.5422431663564009, 0.49503985029142555, 0.37958777292855583]"
exact,Qwen3-1.7B,direct,length_specific_log_n__identity__logistic__0.001,T-specific log-N slopes; ridge=0.001,length_specific_log_n,logistic,identity,5,150,0.45500354147359084,0.030732551214291953,"[0.40028720121939304, 0.44400341609452887, 0.5437958626667339, 0.5052093970885657, 0.3817218302987325]"
exact,Qwen3-1.7B,direct,length_specific_piecewise_n__identity__logistic__0.3,T-specific piecewise N; ridge=0.3,length_specific_piecewise_n,logistic,identity,6,150,0.4404616874734519,0.026601668784072684,"[0.4001959777112958, 0.43756891787940216, 0.5294067784522327, 0.4597811998114764, 0.37535556351285193]"
exact,Qwen3-1.7B,direct,length_specific_piecewise_n__identity__logistic__0.03,T-specific piecewise N; ridge=0.03,length_specific_piecewise_n,logistic,identity,6,150,0.4501158454143949,0.028370609231777935,"[0.3930461444608813, 0.439960705149992, 0.539030799004387, 0.4872116500031943, 0.3913299284535201]"
exact,Qwen3-1.7B,direct,length_specific_piecewise_n__identity__logistic__0.001,T-specific piecewise N; ridge=0.001,length_specific_piecewise_n,logistic,identity,6,150,0.4527394136529393,0.02890851713654159,"[0.3919041390168611, 0.4403639273913076, 0.5403866889213939, 0.4958883711257295, 0.39515394180940416]"
bias,Qwen3-1.7B,direct,constant__asinh__ridge__0.001,Constant; asinh + ridge,constant,ridge,asinh,0,150,5.317777293614982,0.6206755442577575,"[7.032066362102309, 3.4492580539605124, 4.461120072892206, 5.945293124262611, 5.701148854857268]"
bias,Qwen3-1.7B,direct,constant__asinh__huber__0.01,Constant; asinh + Huber,constant,huber,asinh,0,150,5.318702045323579,0.6347142034313568,"[7.099415914936507, 3.423041291291137, 4.441465862497186, 5.939320445555256, 5.690266712337808]"
bias,Qwen3-1.7B,direct,constant__identity__huber__0.01,Constant; raw bias + Huber,constant,huber,identity,0,150,5.347578296977325,0.6215733691649572,"[7.116647457714567, 3.5157671350094732, 4.470122263546783, 5.940184403339389, 5.695170225276411]"
bias,Qwen3-1.7B,direct,log_needles_only__asinh__ridge__0.001,Log N only; asinh + ridge,log_needles_only,ridge,asinh,1,150,5.353657818589242,0.6338039239070675,"[7.1282385088889235, 3.463419627281836, 4.4729539923710515, 5.993267008722269, 5.7104099556821275]"
bias,Qwen3-1.7B,direct,log_needles_only__asinh__huber__0.01,Log N only; asinh + Huber,log_needles_only,huber,asinh,1,150,5.441108411454966,0.677965892107333,"[7.444618330710156, 3.5287602686788992, 4.430687775317325, 6.098423594465498, 5.703052088102949]"
bias,Qwen3-1.7B,direct,log_needles_only__identity__huber__0.01,Log N only; raw bias + Huber,log_needles_only,huber,identity,1,150,5.627698978433676,0.638999542917967,"[7.66516172886008, 4.108914438750031, 4.4559856095249994, 6.201509604174356, 5.706923510858913]"
bias,Qwen3-1.7B,direct,linear_needles_only__asinh__ridge__0.001,Linear N only; asinh + ridge,linear_needles_only,ridge,asinh,1,150,5.344637123977461,0.6282893513765583,"[7.080693355816956, 3.4547616204440534, 4.4815788297198536, 6.00725098721027, 5.698900826696173]"
bias,Qwen3-1.7B,direct,linear_needles_only__asinh__huber__0.01,Linear N only; asinh + Huber,linear_needles_only,huber,asinh,1,150,5.414409912964502,0.6778289827572798,"[7.395343757044595, 3.5500722407452034, 4.335337263348959, 6.179910775460834, 5.611385528222921]"
bias,Qwen3-1.7B,direct,linear_needles_only__identity__huber__0.01,Linear N only; raw bias + Huber,linear_needles_only,huber,identity,1,150,5.616756405760886,0.6751059716437094,"[7.764810471137774, 4.128580864688513, 4.289049512682726, 6.338456478980077, 5.562884701315339]"
bias,Qwen3-1.7B,direct,log_length_only__asinh__ridge__0.001,Log T only; asinh + ridge,log_length_only,ridge,asinh,1,150,5.3340801814031,0.5211959895655014,"[6.975749913583285, 3.93393008094885, 4.552062481322464, 5.70378929108226, 5.504869140078638]"
bias,Qwen3-1.7B,direct,log_length_only__asinh__huber__0.01,Log T only; asinh + Huber,log_length_only,huber,asinh,1,150,5.338919105795345,0.5219512119875833,"[6.984208834731148, 3.938087365742242, 4.555250584460059, 5.708131468502158, 5.508917275541114]"
bias,Qwen3-1.7B,direct,log_length_only__identity__huber__0.01,Log T only; raw bias + Huber,log_length_only,huber,identity,1,150,5.480904805413274,0.4214101687002971,"[6.928492281764592, 4.482967949485632, 4.838439477731445, 5.697712912012353, 5.456911406072346]"
bias,Qwen3-1.7B,direct,log_density__asinh__ridge__0.001,Log density; asinh + ridge,log_density,ridge,asinh,1,150,5.341140429463246,0.6196615390557051,"[7.132186046604503, 3.4961490117781735, 4.532558587376074, 5.917299321745381, 5.627509179812093]"
bias,Qwen3-1.7B,direct,log_density__asinh__huber__0.01,Log density; asinh + Huber,log_density,huber,asinh,1,150,5.315526863754975,0.6697738205140699,"[7.26867603149168, 3.330900650675521, 4.449355581850063, 5.944999285805966, 5.583702768951651]"
bias,Qwen3-1.7B,direct,log_density__identity__huber__0.01,Log density; raw bias + Huber,log_density,huber,identity,1,150,5.424126725263474,0.6975123368719371,"[7.5965004293190255, 3.4743116408851766, 4.499135536016018, 6.006825591302448, 5.5438604287947015]"
bias,Qwen3-1.7B,direct,log_burden__asinh__ridge__0.001,Log burden; asinh + ridge,log_burden,ridge,asinh,1,150,5.349747895242182,0.5754770271723737,"[7.043838130297341, 3.747062424488532, 4.439988458112676, 5.864800900893877, 5.653049562418489]"
bias,Qwen3-1.7B,direct,log_burden__asinh__huber__0.01,Log burden; asinh + Huber,log_burden,huber,asinh,1,150,5.490559030425068,0.48357089107893536,"[7.042552889189745, 4.409374319606049, 4.516903612615385, 5.853199878058803, 5.630764452655355]"
bias,Qwen3-1.7B,direct,log_burden__identity__huber__0.01,Log burden; raw bias + Huber,log_burden,huber,identity,1,150,5.652955246417256,0.3937585298872368,"[7.057117598869723, 5.04433332057943, 4.78928759714616, 5.759753199334818, 5.614284516156148]"
bias,Qwen3-1.7B,direct,log_separable__asinh__ridge__0.001,Log T + log N; asinh + ridge,log_separable,ridge,asinh,2,150,5.364545819483942,0.5224134973733626,"[7.025544284589239, 3.993139691521698, 4.554773498403592, 5.742155503484306, 5.507116119420872]"
bias,Qwen3-1.7B,direct,log_separable__asinh__huber__0.01,Log T + log N; asinh + Huber,log_separable,huber,asinh,2,150,5.438858581791916,0.5145021122406748,"[7.137099809351, 4.212414465685393, 4.552617708928299, 5.777904839355988, 5.5142560856389]"
bias,Qwen3-1.7B,direct,log_separable__identity__huber__0.01,Log T + log N; raw bias + Huber,log_separable,huber,identity,2,150,5.679713504935425,0.4533554845152893,"[7.357311505825363, 4.949658701155328, 4.844789229990387, 5.796419624050682, 5.450388463655366]"
bias,Qwen3-1.7B,direct,semi_log_needles__asinh__ridge__0.001,Log T + linear N; asinh + ridge,semi_log_needles,ridge,asinh,2,150,5.333202575027295,0.5156547967605836,"[6.945591462319639, 3.9510163327368066, 4.544579825315004, 5.734720248091216, 5.49010500667381]"
bias,Qwen3-1.7B,direct,semi_log_needles__asinh__huber__0.01,Log T + linear N; asinh + Huber,semi_log_needles,huber,asinh,2,150,5.396494292725759,0.5424394207349221,"[7.182946919913502, 4.093488542378061, 4.479338778852062, 5.787054830434476, 5.439642392050694]"
bias,Qwen3-1.7B,direct,semi_log_needles__identity__huber__0.01,Log T + linear N; raw bias + Huber,semi_log_needles,huber,identity,2,150,5.705495271887592,0.5342250874804684,"[7.669070849183323, 4.92405234161186, 4.671980181816804, 5.916186274394733, 5.346186712431237]"
bias,Qwen3-1.7B,direct,quadratic_log_needles__asinh__ridge__0.001,Log T + curved log N; asinh + ridge,quadratic_log_needles,ridge,asinh,3,150,5.317069683021442,0.5003259813120703,"[6.90563462911962, 4.028240307540888, 4.504495044465664, 5.696213514540618, 5.450764919440421]"
bias,Qwen3-1.7B,direct,quadratic_log_needles__asinh__huber__0.01,Log T + curved log N; asinh + Huber,quadratic_log_needles,huber,asinh,3,150,5.339902090347555,0.5527432948258046,"[7.165916039911326, 4.0386848559919235, 4.376477619696174, 5.730426218842381, 5.388005717295967]"
bias,Qwen3-1.7B,direct,quadratic_log_needles__identity__huber__0.01,Log T + curved log N; raw bias + Huber,quadratic_log_needles,huber,identity,3,150,5.587626762029884,0.5415925801953562,"[7.541204309778482, 4.650454155058969, 4.602580661633989, 5.888874162878936, 5.2550205207990395]"
bias,Qwen3-1.7B,direct,piecewise_log_needles__asinh__ridge__0.001,Log T + piecewise log N; asinh + ridge,piecewise_log_needles,ridge,asinh,3,150,5.316728008512262,0.4981387929391229,"[6.893090955969642, 4.0417576251730685, 4.4918642094283525, 5.710683454596787, 5.446243797393466]"
bias,Qwen3-1.7B,direct,piecewise_log_needles__asinh__huber__0.01,Log T + piecewise log N; asinh + Huber,piecewise_log_needles,huber,asinh,3,150,5.342633397462219,0.5427301009410082,"[7.1194991086099915, 4.0542071767455035, 4.398956729904124, 5.769850672209856, 5.370653299841619]"
bias,Qwen3-1.7B,direct,piecewise_log_needles__identity__huber__0.01,Log T + piecewise log N; raw bias + Huber,piecewise_log_needles,huber,identity,3,150,5.58098416740697,0.5275375154603545,"[7.453460455233985, 4.675436085448712, 4.574861569203801, 5.937242205029361, 5.263920522118988]"
bias,Qwen3-1.7B,direct,log_interaction__asinh__ridge__0.001,Log T x log N; asinh + ridge,log_interaction,ridge,asinh,3,150,5.111858906716119,0.48804165810983563,"[6.848054143756326, 4.296763433504776, 4.115708101190333, 5.3612876043478215, 4.937481250781332]"
bias,Qwen3-1.7B,direct,log_interaction__asinh__huber__0.01,Log T x log N; asinh + Huber,log_interaction,huber,asinh,3,150,5.113163055411489,0.5219574278851337,"[6.80736663806418, 5.717171679800997, 3.9258048028903714, 4.86336744001652, 4.252104716285378]"
bias,Qwen3-1.7B,direct,log_interaction__identity__huber__0.01,Log T x log N; raw bias + Huber,log_interaction,huber,identity,3,150,5.338593148630022,0.3968878221242999,"[6.825580301514028, 5.393218963516676, 4.749255140733532, 5.122792956998138, 4.60211838038774]"
bias,Qwen3-1.7B,direct,quadratic_surface__asinh__ridge__0.001,Quadratic log surface; asinh + ridge,quadratic_surface,ridge,asinh,5,150,5.077707833554277,0.45508067086268167,"[6.741313292381139, 4.384434401933916, 4.173936801243903, 5.237740429769348, 4.851114242443079]"
bias,Qwen3-1.7B,direct,quadratic_surface__asinh__huber__0.01,Quadratic log surface; asinh + Huber,quadratic_surface,huber,asinh,5,150,5.208834429586614,0.5207090156732535,"[7.061279809998173, 5.4572493569944065, 4.122721887776489, 5.0442409053494, 4.358680187814601]"
bias,Qwen3-1.7B,direct,quadratic_surface__identity__huber__0.01,Quadratic log surface; raw bias + Huber,quadratic_surface,huber,identity,5,150,5.440262478017998,0.47230073147121376,"[7.211517263871986, 5.512050699015907, 4.713678382911703, 5.17159981565807, 4.592466228632327]"
bias,Qwen3-1.7B,direct,length_factor_log_n__asinh__ridge__0.001,T-level intercepts + log N; asinh + ridge,length_factor_log_n,ridge,asinh,3,150,5.357571741992125,0.5088561595066925,"[6.995953115496006, 4.069860870430832, 4.5224987447085025, 5.7035255993595495, 5.496020379965732]"
bias,Qwen3-1.7B,direct,length_factor_log_n__asinh__huber__0.01,T-level intercepts + log N; asinh + Huber,length_factor_log_n,huber,asinh,3,150,5.433970878926425,0.507652655312649,"[7.126467429814312, 4.2648282905166965, 4.528451428439387, 5.747108317219928, 5.502998928641798]"
bias,Qwen3-1.7B,direct,length_factor_log_n__identity__huber__0.01,T-level intercepts + log N; raw bias + Huber,length_factor_log_n,huber,identity,3,150,5.612464459997306,0.45821464633232717,"[7.299325739624649, 4.891902543422517, 4.727016046210978, 5.725687054779191, 5.418390915949194]"
bias,Qwen3-1.7B,direct,length_factor_curved_n__asinh__ridge__0.001,T-level intercepts + curved log N; asinh + ridge,length_factor_curved_n,ridge,asinh,4,150,5.317332119214193,0.4870655485434789,"[6.886363537165488, 4.117086362849966, 4.476185175519307, 5.661022606482515, 5.446002914053689]"
bias,Qwen3-1.7B,direct,length_factor_curved_n__asinh__huber__0.01,T-level intercepts + curved log N; asinh + Huber,length_factor_curved_n,huber,asinh,4,150,5.314234344237307,0.5300281904607695,"[7.052026531225161, 4.089681260788662, 4.346782995202092, 5.714587717459055, 5.368093216511563]"
bias,Qwen3-1.7B,direct,length_factor_curved_n__identity__huber__0.01,T-level intercepts + curved log N; raw bias + Huber,length_factor_curved_n,huber,identity,4,150,5.546596548755589,0.5359842280787682,"[7.479731589674974, 4.6967740257982005, 4.5068427290220106, 5.844454308157869, 5.20518009112489]"
bias,Qwen3-1.7B,direct,length_specific_log_n__asinh__ridge__0.001,T-specific log-N slopes; asinh + ridge,length_specific_log_n,ridge,asinh,5,150,5.118247124959778,0.4237851580047479,"[6.619334155097841, 4.758251932328722, 4.053568484447253, 5.270511385434383, 4.889569667490688]"
bias,Qwen3-1.7B,direct,length_specific_log_n__asinh__huber__0.01,T-specific log-N slopes; asinh + Huber,length_specific_log_n,huber,asinh,5,150,4.877535614864878,0.47523219180021165,"[6.144912161575616, 5.846637303966336, 3.7883924148761903, 4.5559490117377175, 4.051787182168535]"
bias,Qwen3-1.7B,direct,length_specific_log_n__identity__huber__0.01,T-specific log-N slopes; raw bias + Huber,length_specific_log_n,huber,identity,5,150,5.244678297837404,0.41427800250452707,"[6.74762266565637, 5.4900888921114746, 4.646391892988561, 4.886648246402582, 4.452639792028033]"
bias,Qwen3-1.7B,direct,length_specific_piecewise_n__asinh__ridge__0.001,T-specific piecewise N; asinh + ridge,length_specific_piecewise_n,ridge,asinh,6,150,5.070005552289443,0.43728027664552604,"[6.643398625950971, 4.557178060380672, 4.072530274829999, 5.249144860615714, 4.8277759396698565]"
bias,Qwen3-1.7B,direct,length_specific_piecewise_n__asinh__huber__0.01,T-specific piecewise N; asinh + Huber,length_specific_piecewise_n,huber,asinh,6,150,5.023659223149871,0.4714585799793,"[6.595968833969918, 5.494984187694972, 4.020800144687501, 4.822509606435926, 4.1840333429610395]"
bias,Qwen3-1.7B,direct,length_specific_piecewise_n__identity__huber__0.01,T-specific piecewise N; raw bias + Huber,length_specific_piecewise_n,huber,identity,6,150,5.2762145653168995,0.445180873415164,"[6.832819653494318, 5.625030227081571, 4.546480754649853, 5.000938776862187, 4.375803414496565]"
absolute_error,Qwen3-1.7B,direct,constant__log1p__ridge__0.001,Constant; log1p + ridge,constant,ridge,log1p,0,150,4.9577242105712775,0.643183216510275,"[6.598863613441157, 2.8556301741711962, 4.289422605548822, 5.718971582539879, 5.325733077155335]"
absolute_error,Qwen3-1.7B,direct,constant__log1p__huber__0.01,Constant; log1p + Huber,constant,huber,log1p,0,150,4.9252969451928115,0.6621175147644888,"[6.629346627092066, 2.7651440995679457, 4.237762022575899, 5.685912341919258, 5.308319634808886]"
absolute_error,Qwen3-1.7B,direct,constant__sqrt__huber__0.01,Constant; sqrt + Huber,constant,huber,sqrt,0,150,4.928896439584876,0.6610749454314653,"[6.632231632378205, 2.771367187394609, 4.246008889536047, 5.6862568899987425, 5.3086175986167765]"
absolute_error,Qwen3-1.7B,direct,log_needles_only__log1p__ridge__0.001,Log N only; log1p + ridge,log_needles_only,ridge,log1p,1,150,3.7429283830941857,0.6901725518574571,"[5.670420642598005, 1.3935805832320058, 3.557779466486807, 4.238256320066898, 3.85460490308721]"
absolute_error,Qwen3-1.7B,direct,log_needles_only__log1p__huber__0.01,Log N only; log1p + Huber,log_needles_only,huber,log1p,1,150,3.770708519061162,0.6946312634699717,"[5.702473249259706, 1.4312032543688487, 3.4539490424437838, 4.336016753160593, 3.9299002960728786]"
